categoria_completa,categoria,nivel_1,nivel_2,nivel_3,categoria_real,quantidade,link
Alimentos e Bebidas / Mercearia / Alimentos Instantâneos / Macarrões Instantâneos / Stickers,Alimentos e Bebidas > Mercearia > Alimentos Instantâneos > Macarrões Instantâneos,Alimentos e Bebidas,Mercearia,Alimentos Instantâneos,Stickers,2,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/alimentos-instantaneos/macarroes-instantaneos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB277484%26applied_value_name%3DMacarr%C3%B5es+Instant%C3%A2neos%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Algas Marinhas Nori / Stickers,Alimentos e Bebidas > Mercearia > Algas Marinhas Nori,Alimentos e Bebidas,Mercearia,Algas Marinhas Nori,Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/algas-marinhas-nori/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB271664%26applied_value_name%3DAlgas+Marinhas+Nori%26applied_value_order%3D1%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Infusões / Café / Outros Tipos / Stickers,Alimentos e Bebidas > Mercearia > Infusões > Café > Outros Tipos,Alimentos e Bebidas,Mercearia,Infusões,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/infusoes/cafe/outros-tipos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB247541%26applied_value_name%3DOutros+Tipos%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Infusões / Café / Café Moído e em Grão / Stickers,Alimentos e Bebidas > Mercearia > Infusões > Café > Café Moído e em Grão,Alimentos e Bebidas,Mercearia,Infusões,Stickers,7,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/infusoes/cafe/moido-grao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB247538%26applied_value_name%3DCaf%C3%A9+Mo%C3%ADdo+e+em+Gr%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D7%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Infusões / Erva-Mate / Stickers,Alimentos e Bebidas > Mercearia > Infusões > Erva-Mate,Alimentos e Bebidas,Mercearia,Infusões,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/infusoes/erva-mate/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB247522%26applied_value_name%3DErva-Mate%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Infusões / Outros / Stickers,Alimentos e Bebidas > Mercearia > Infusões > Outros,Alimentos e Bebidas,Mercearia,Infusões,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/infusoes/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB247523%26applied_value_name%3DOutros%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Snacks / Amendoins / Stickers,Alimentos e Bebidas > Mercearia > Snacks > Amendoins,Alimentos e Bebidas,Mercearia,Snacks,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/snacks/amendoins/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB272151%26applied_value_name%3DAmendoins%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Outros / Stickers,Alimentos e Bebidas > Mercearia > Outros,Alimentos e Bebidas,Mercearia,Outros,Stickers,4,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1429%26applied_value_name%3DOutros%26applied_value_order%3D11%26applied_value_results%3D4%26is_custom%3Dfalse
Stickers,,,,,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/geleias-doces-mel/cremes-avela/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB263844%26applied_value_name%3DCremes+de+Avel%C3%A3%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
"Alimentos e Bebidas / Mercearia / Geléias, Doces e Mel / Doces Sólidos / Stickers","Alimentos e Bebidas > Mercearia > Geléias, Doces e Mel > Doces Sólidos",Alimentos e Bebidas,Mercearia,"Geléias, Doces e Mel",Stickers,4,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/geleias-doces-mel/doces-solidos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB277705%26applied_value_name%3DDoces+S%C3%B3lidos%26applied_value_order%3D4%26applied_value_results%3D4%26is_custom%3Dfalse
"Alimentos e Bebidas / Mercearia / Geléias, Doces e Mel / Cremes de Amendoim / Stickers","Alimentos e Bebidas > Mercearia > Geléias, Doces e Mel > Cremes de Amendoim",Alimentos e Bebidas,Mercearia,"Geléias, Doces e Mel",Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/geleias-doces-mel/cremes-amendoim/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB272154%26applied_value_name%3DCremes+de+Amendoim%26applied_value_order%3D1%26applied_value_results%3D3%26is_custom%3Dfalse
"Alimentos e Bebidas / Mercearia / Geléias, Doces e Mel / Doce de Leite / Stickers","Alimentos e Bebidas > Mercearia > Geléias, Doces e Mel > Doce de Leite",Alimentos e Bebidas,Mercearia,"Geléias, Doces e Mel",Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/geleias-doces-mel/doce-leite/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB263836%26applied_value_name%3DDoce+de+Leite%26applied_value_order%3D3%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Bebidas / Águas / Águas Aromatizadas / Stickers,Alimentos e Bebidas > Bebidas > Águas > Águas Aromatizadas,Alimentos e Bebidas,Bebidas,Águas,Stickers,4,https://lista.mercadolivre.com.br/alimentos-bebidas/bebidas/aguas/aguas-aromatizadas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB413800%26applied_value_name%3D%C3%81guas+Aromatizadas%26applied_value_order%3D1%26applied_value_results%3D4%26is_custom%3Dfalse
Alimentos e Bebidas / Bebidas / Águas / Águas Minerais / Stickers,Alimentos e Bebidas > Bebidas > Águas > Águas Minerais,Alimentos e Bebidas,Bebidas,Águas,Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/bebidas/aguas/aguas-minerais/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB269718%26applied_value_name%3D%C3%81guas+Minerais%26applied_value_order%3D2%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Bebidas / Sucos / Stickers,Alimentos e Bebidas > Bebidas > Sucos,Alimentos e Bebidas,Bebidas,Sucos,Stickers,6,https://lista.mercadolivre.com.br/alimentos-bebidas/bebidas/sucos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439742%26applied_value_name%3DSucos%26applied_value_order%3D3%26applied_value_results%3D6%26is_custom%3Dfalse
Alimentos e Bebidas / Bebidas / Bebidas Energéticas / Stickers,Alimentos e Bebidas > Bebidas > Bebidas Energéticas,Alimentos e Bebidas,Bebidas,Bebidas Energéticas,Stickers,4,https://lista.mercadolivre.com.br/alimentos-bebidas/bebidas/bebidas-energeticas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB270414%26applied_value_name%3DBebidas+Energ%C3%A9ticas%26applied_value_order%3D1%26applied_value_results%3D4%26is_custom%3Dfalse
Pet Shop / Aves e Acessórios / Chocadeiras / Stickers,Pet Shop > Aves e Acessórios > Chocadeiras,Pet Shop,Aves e Acessórios,Chocadeiras,Stickers,4,https://lista.mercadolivre.com.br/animais/aves-acessorios/chocadeiras/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB85847%26applied_value_name%3DChocadeiras%26applied_value_order%3D5%26applied_value_results%3D4%26is_custom%3Dfalse
Pet Shop / Aves e Acessórios / Ninhos / Stickers,Pet Shop > Aves e Acessórios > Ninhos,Pet Shop,Aves e Acessórios,Ninhos,Stickers,4,https://lista.mercadolivre.com.br/animais/aves-acessorios/ninhos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB277971%26applied_value_name%3DNinhos%26applied_value_order%3D6%26applied_value_results%3D4%26is_custom%3Dfalse
Pet Shop / Aves e Acessórios / Anilhas de Marcação / Stickers,Pet Shop > Aves e Acessórios > Anilhas de Marcação,Pet Shop,Aves e Acessórios,Anilhas de Marcação,Stickers,1,https://lista.mercadolivre.com.br/animais/aves-acessorios/anilhas-marcacao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB420033%26applied_value_name%3DAnilhas+de+Marca%C3%A7%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Pet Shop / Aves e Acessórios / Bolas / Stickers,Pet Shop > Aves e Acessórios > Bolas,Pet Shop,Aves e Acessórios,Bolas,Stickers,6,https://lista.mercadolivre.com.br/animais/aves-acessorios/bolas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB457310%26applied_value_name%3DBolas%26applied_value_order%3D3%26applied_value_results%3D6%26is_custom%3Dfalse
Pet Shop / Roedores / Alimentos e Vitaminas / Alimento / Stickers,Pet Shop > Roedores > Alimentos e Vitaminas > Alimento,Pet Shop,Roedores,Alimentos e Vitaminas,Stickers,3,https://lista.mercadolivre.com.br/animais/roedores/alimentos-vitaminas/alimento/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB434850%26applied_value_name%3DAlimento%26applied_value_order%3D1%26applied_value_results%3D3%26is_custom%3Dfalse
Pet Shop / Roedores / Alimentos e Vitaminas / Vitaminas / Stickers,Pet Shop > Roedores > Alimentos e Vitaminas > Vitaminas,Pet Shop,Roedores,Alimentos e Vitaminas,Stickers,1,https://lista.mercadolivre.com.br/animais/roedores/alimentos-vitaminas/vitaminas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB434851%26applied_value_name%3DVitaminas%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Pet Shop / Outros / Stickers,Pet Shop > Outros,Pet Shop,Outros,,Stickers,3,https://lista.mercadolivre.com.br/animais/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1126%26applied_value_name%3DOutros%26applied_value_order%3D12%26applied_value_results%3D10%26is_custom%3Dfalse
Pet Shop / Gatos / Acessórios / Stickers,Pet Shop > Gatos > Acessórios,Pet Shop,Gatos,Acessórios,Stickers,10,https://lista.mercadolivre.com.br/animais/gatos/acessorios/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1088%26applied_value_name%3DAcess%C3%B3rios%26applied_value_order%3D1%26applied_value_results%3D8%26is_custom%3Dfalse
Pet Shop / Gatos / Outros / Stickers,Pet Shop > Gatos > Outros,Pet Shop,Gatos,Outros,Stickers,1,https://lista.mercadolivre.com.br/animais/gatos/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1090%26applied_value_name%3DOutros%26applied_value_order%3D12%26applied_value_results%3D2%26is_custom%3Dfalse
"Pet Shop / Gatos / Alimento, Petisco e Suplemento / Outros / Stickers","Pet Shop > Gatos > Alimento, Petisco e Suplemento > Outros",Pet Shop,Gatos,"Alimento, Petisco e Suplemento",Stickers,4,https://lista.mercadolivre.com.br/animais/gatos/alimento-petisco-suplemento/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB434780%26applied_value_name%3DOutros%26applied_value_order%3D4%26applied_value_results%3D4%26is_custom%3Dfalse
Pet Shop / Gatos / Bebedouros e Comedouros / Stickers,Pet Shop > Gatos > Bebedouros e Comedouros,Pet Shop,Gatos,Bebedouros e Comedouros,Stickers,3,https://lista.mercadolivre.com.br/animais/gatos/bebedouros-comedouros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB85881%26applied_value_name%3DBebedouros++e+Comedouros%26applied_value_order%3D3%26applied_value_results%3D2%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Tratamento Anti-Pulgas / Stickers,Pet Shop > Gatos > Higiene > Tratamento Anti-Pulgas,Pet Shop,Gatos,Higiene,Stickers,2,https://lista.mercadolivre.com.br/animais/gatos/higiene/tratamento-anti-pulgas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB277731%26applied_value_name%3DTratamento+Anti-Pulgas%26applied_value_order%3D5%26applied_value_results%3D2%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Artigos para os Pêlos / Escovas e Pentes / Stickers,Pet Shop > Gatos > Higiene > Artigos para os Pêlos > Escovas e Pentes,Pet Shop,Gatos,Higiene,Stickers,1,https://lista.mercadolivre.com.br/animais/gatos/higiene/artigos-pelos/escovas-pentes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB270529%26applied_value_name%3DEscovas+e+Pentes%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Artigos para os Pêlos / Sabonete / Stickers,Pet Shop > Gatos > Higiene > Artigos para os Pêlos > Sabonete,Pet Shop,Gatos,Higiene,Stickers,1,https://lista.mercadolivre.com.br/animais/gatos/higiene/artigos/sabonete/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB457399%26applied_value_name%3DSabonete%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Artigos Sanitários / Areias Higiênicas / Stickers,Pet Shop > Gatos > Higiene > Artigos Sanitários > Areias Higiênicas,Pet Shop,Gatos,Higiene,Stickers,1,https://lista.mercadolivre.com.br/animais/gatos/higiene/artigos-sanitarios/areias-higienicas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB251837%26applied_value_name%3DAreias+Higi%C3%AAnicas%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Artigos Sanitários / Banheiros / Stickers,Pet Shop > Gatos > Higiene > Artigos Sanitários > Banheiros,Pet Shop,Gatos,Higiene,Stickers,9,https://lista.mercadolivre.com.br/animais/gatos/higiene/artigos-sanitarios/banheiros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB251836%26applied_value_name%3DBanheiros%26applied_value_order%3D2%26applied_value_results%3D9%26is_custom%3Dfalse
Pet Shop / Gatos / Higiene / Creme Dental / Stickers,Pet Shop > Gatos > Higiene > Creme Dental,Pet Shop,Gatos,Higiene,Stickers,6,https://lista.mercadolivre.com.br/animais/gatos/higiene/creme-dental/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB429110%26applied_value_name%3DCreme+Dental%26applied_value_order%3D4%26applied_value_results%3D6%26is_custom%3Dfalse
